A4A;Intitulé;Adresse;Nombre d'UC;Famille produit;Zone;Equipementier;R+H1:I9505ef équipementier;Machine;fournisseur;Ref Fournisseur;Stock minimum;Stock alerte;No lot;Date d'entrée
JNT_C02;O-RING PERFLUORO;BAT 41R03E1;4;pieces detachees;Gravure;SHIBAURA;SFA5896#04;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C04;O-RING PERFLUORO;BAT 41R03E1;3;pieces detachees;Gravure;SHIBAURA;SFA5896#05;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C06;O-RING PERFLUORO;BAT 41R03E1;1;pieces detachees;Gravure;SHIBAURA;SFA7281#03;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C07;O-RING PERFLUORO;BAT 41R03E1;1;pieces detachees;Gravure;SHIBAURA;SFA7281#10;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C08;O-RING PERFLUORO;BAT 41R03E1;2;pieces detachees;Gravure;SHIBAURA;SFA5896#01;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C09;O-RING PERFLUORO;BAT 41R03E1;2;pieces detachees;Gravure;SHIBAURA;SFA5896#13;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C11;O-RING PERFLUORO;BAT 41R03E1;1;pieces detachees;Gravure;SHIBAURA;SFA7281#02;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C12;O-RING PERFLUORO;BAT 41R03E1;1;pieces detachees;Gravure;SHIBAURA;SFA5896#03;ALLEGRO1;;;0;1;29/09/2014;  /  /    
JNT_C13;O-RING VITON;BAT 41R03E1;4;pieces detachees;Gravure;SHIBAURA;SFA6116#02;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C14;O-RING VITON;BAT 41R03E1;4;pieces detachees;Gravure;SHIBAURA;SFA5985#27;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C15;O-RING VITON;BAT 41R03E1;1;pieces detachees;Gravure;SHIBAURA;SFA7283#05;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C16;O-RING VITON;BAT 41R03E1;2;pieces detachees;Gravure;SHIBAURA;SFA6117#01;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C17;O-RING VITON;BAT 41R03E1;1;pieces detachees;Gravure;SHIBAURA;SFA7283#06;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C18;O-RING VITON;BAT 41R03E1;1;pieces detachees;Gravure;SHIBAURA;SFA4399#05;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C19;O-RING VITON;BAT 41R03E1;2;pieces detachees;Gravure;SHIBAURA;SFA7283#01;ALLEGRO1;;;0;1;27/12/2010;  /  /    
JNT_C20;ORING ID .234 CSD .139 VITON 4884 75 BRN;BAT 41X07D3;50;pieces detachees;Depot;AMAT;3700-01334;END 5500 (Tous modèles);;;0;10;27/12/2010;  /  /    
JNT_C22;JOINT POMPE SLURRY GSKT 9/16 ID 1.150  X 1/45;BAT 41X07J1;4;pieces detachees;TTH / Chimie;AMAT;3320-01168;MIRRA (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_C23;SPLICED ORING (JOINT TORIQUE);BAT 41X07E2;6;pieces detachees;TTH / Chimie;AMAT;0021-77326;MIRRA (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_C28;JOINT CLOCHE SILICONE FLUORE 431,5X6;BAT 41S06D1;1;pieces detachees;Gravure;NEXTRAL;102060722(20501601);NE330A;;;0;0;25/07/2017;  /  /    
JNT_C51;JOINT CRYSTAL RUBBER (PLATFORM);BAT 41R03E1;3;pieces detachees;Gravure;SHIBAURA;SFA5983#03;ALLEGRO1;TELTEC;ND;0;0;27/12/2010;  /  /    
JNT_C53;JOINT PEFLUORO P-6 (P);BAT 41R03E1;2;pieces detachees;Gravure;SHIBAURA;SFA7281#19;ALLEGRO1;TELTEC;ND;0;0;27/12/2010;  /  /    
JNT_C54;JOINT VRYSTAL RUBBER VANNE V1;BAT 41R03E1;2;pieces detachees;Gravure;SHIBAURA;SFA0063-01;ALLEGRO1;TELTEC;ND;0;0;27/12/2010;  /  /    
JNT_C55;JOINT CRYSTAL RUBBER;BAT 41R03E1;1;pieces detachees;Gravure;SHIBAURA;AS568A-227(CR°;ALLEGRO1;TELTEC;ND;0;0;27/12/2010;  /  /    
JNT_C57;ORING 40,87 x 3,53 FFKM 75 WHITE;BAT 41X08L4;8;pieces detachees;Depot;AAA - Non définie;*;AAA - COMMUN;PARKER;2-223;0;1;27/12/2010;  /  /    
JNT_C59;JOINT TORIQUE V8562-75;BAT 41X07F3;1;pieces detachees;Depot;AAA - Non définie;*;AAA - Non définie;PARKER;2-383;0;1;27/12/2010;  /  /    
JNT_C60;ORING;BAT 41X08G3;10;pieces detachees;Depot;AMAT;3700-01550;AAA - COMMUN;PARKER;20213V747;0;1;27/12/2010;  /  /    
JNT_C61;JOINT TORIQUE 304,17X5,33 FKM 75 NOIR;BAT 41X07F4;1;pieces detachees;Depot;AAA - Non définie;*;AAA - COMMUN;PARKER;020381V0747;0;1;27/12/2010;  /  /    
JNT_C62;JOINT TORIQUE 15,47X3,53 FKM 75 NOIR;BAT 41X07H4;2;pieces detachees;Depot;AAA - Non définie;*;AAA - COMMUN;PARKER;2-208;0;1;27/12/2010;  /  /    
JNT_C63;ORING FPM V884-75 148.82 CSD 3.53;BAT 41X08G3;4;pieces detachees;Depot;AMAT;3700-01618;AAA - COMMUN;PARKER;2-257 (020257V0884);0;1;27/12/2010;  /  /    
JNT_C64;JOINT TORIQUE 10,69XV747;BAT 41X07J1;6;pieces detachees;Depot;AAA - Non définie;*;AAA - COMMUN;PARKER;20205v747;0;1;27/12/2010;  /  /    
JNT_C65;ORING ID 2.987 CSD .103 VITON 75 DURO BLK;BAT 41X07G4;10;pieces detachees;Depot;AMAT;3700-01632;AAA - COMMUN;PARKER;ND;0;1;07/03/2012;  /  /    
JNT_C66;JOINT TORIQUE .139 2-223 40,87X3,53;BAT 41X07F3;3;pieces detachees;Depot;AAA - Non définie;*;AAA - COMMUN;PARKER;NC;0;1;27/03/2014;  /  /    
JNT_C67;JOINT TORIQUE 113,97X2,62;BAT 41X07B1;2;pieces detachees;Depot;AAA - Non définie;*;AAA - COMMUN;PARKER;2-157 (20157V747);0;1;27/12/2010;  /  /    
JNT_C68;JOINT TORIQUE 120,32X2,62;BAT 41X07F4;3;pieces detachees;Depot;AAA - Non définie;*;AAA - COMMUN;PARKER;2-158 (20158V747);0;1;27/12/2010;  /  /    
JNT_C69;IDEM 3700-02323  221,84X3,53;BAT 41X08K2;2;pieces detachees;Depot;AMAT;0403B999F1075;AAA - COMMUN;PARKER;2-269 (020269V0747);0;1;27/12/2010;  /  /    
JNT_C71;JOINT VITON 4.109 x 0.139;BAT 41X08H3;13;pieces detachees;Depot;AMAT;3700-01122;AAA - Non définie;MCDOWELL;2-243-V75;0;1;27/12/2010;  /  /    
JNT_C73;JOINT TORIQUE NOIR;BAT 41X08H3;3;pieces detachees;Depot;AMAT;3700-01141;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C74;Joint des portes LL centura/endura ;BAT 41X08H1;9;pieces detachees;Depot;AMAT;3700-01136;CENT 5200 (Tous modèles);JAMES;0401B440F1346;0;1;27/12/2010;  /  /    
JNT_C77;JOINT TORIQUE NOIR;BAT 41Q02D2;2;pieces detachees;Gravure;AMAT;3700-01454;CENT AP1;;;0;1;27/12/2010;  /  /    
JNT_C78;ORING;BAT 41X07A2;2;pieces detachees;Depot;AMAT;3700-01504;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C79;ORING;BAT 41X08G2;1;pieces detachees;Depot;AMAT;3700-01508;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C80;ORING;BAT 41X08G4;2;pieces detachees;Depot;AMAT;3700-01545;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C81;JOINT TORIQUE NOIR;BAT 41X08F3;1;pieces detachees;Depot;AMAT;3700-01875;AAA - Non définie;;;0;1;08/04/2014;  /  /    
JNT_C82;ORING;BAT 41X07A2;2;pieces detachees;Depot;AMAT;3700-01405;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C83;JOINT TORIQUE NOIR;BAT 41X07J2;6;pieces detachees;Depot;AMAT;3700-01203;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C84;ORING;BAT 41X07A2;2;pieces detachees;Depot;AMAT;3700-01401;AAA - Non définie;JAMES;9990B;0;1;11/02/2016;  /  /    
JNT_C85;JOINT TORIQUE NOIR;BAT 41S01C1;4;pieces detachees;Depot;AAA - Non définie;*;AAA - Non définie;;;0;1;16/03/2016;  /  /    
JNT_C86;ORING;BAT 41X08L1;2;pieces detachees;Depot;AMAT;3700-01607;AMAT (TOUTES);;;0;1;27/12/2010;  /  /    
JNT_C87;JOINT TORIQUE NOIR;BAT 41X07J2;2;pieces detachees;Depot;AMAT;3700-01056;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C87G;O-RING ID 7.734 CSD .139 VITON 75 DURO BLK;BAT 41Q03A1;4;pieces detachees;Gravure;AMAT;3700-01056;P5000E;;;0;0;12/12/2011;  /  /    
JNT_C88;ORING;BAT 41X07G3;4;pieces detachees;Depot;AMAT;3700-01162;AAA - Non définie;;;0;1;28/03/2014;  /  /    
JNT_C89;ORING;BAT 41X07A1;1;pieces detachees;Depot;AMAT;3700-01408;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C90;JOINT TORIQUE NOIR;BAT 41X07D4;10;pieces detachees;Depot;AAA - Non définie;*;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C91;JOINT TORIQUE NOIR;BAT 41X08K2;10;pieces detachees;Depot;AAA - Non définie;*;AAA - Non définie;;;0;1;27/12/2010;  /  /    
JNT_C92;JOINT TORIQUE NOIR;BAT 41X07J2;11;pieces detachees;Depot;AMAT;3700-01038;P5000C;;;0;1;27/12/2010;  /  /    
JNT_C93;JOINT TORIQUE NS MOULE KALREZ 9100 UP-74 SH-I;BAT 41R02A1;2;pieces detachees;Gravure;STS;*;STS HRM1;JAMES;A001005697;0;1;27/12/2010;  /  /    
JNT_C94;O-RING NS MOULE KALREZ 9100 UP-74 SH-ID. 16.8;BAT 41R02A1;3;pieces detachees;Gravure;STS;E00313;STS HRM1;JAMES;A001005699;0;4;20/03/2018;  /  /    
JNT_C95;O-RING NS MOULE KALREZ 9100 UP-74 SH-ID. 40.6;BAT 41R02A1;8;pieces detachees;Gravure;STS;E00017;STS HRM1;JAMES;A001005698;0;1;20/03/2018;  /  /    
JNT_C96;JOINT TORIQUE NS MOULE KALREZ 9100 UP-74 SH-I;BAT 41R02A1;0;pieces detachees;Gravure;STS;206247;STS HRM1;JAMES;A001005694;0;1;25/03/2016;  /  /    
JNT_C97;JOINT TORIQUE NS MOULE KALREZ 9100 UP-74 SH-I;BAT 41R02A1;0;pieces detachees;Gravure;STS;206583;STS HRM1;JAMES;A001005696;0;1;25/03/2016;  /  /    
JNT_C98;JOINT TORIQUE NS MOULE KALREZ 9100 UP-74 SH-I;BAT 41R02A1;1;pieces detachees;Gravure;STS;206248;STS HRM1;JAMES;A001005695;0;1;25/03/2016;  /  /    
JNT_C99;JOINT TORIQUE NS MOULE KALREZ 9100 UP-74 SH-I;BAT 41R02A1;1;pieces detachees;Gravure;STS;206245;STS HRM1;JAMES;A001005692;0;1;27/12/2010;  /  /    
JNT_D01;O-Ring  KALREZ 9100 7.59x2.62 Gaz Access Service P;BAT 41R02A1;0;pieces detachees;Gravure;STS;206242;STS HRM1;JAMES;0403B999F201;0;1;25/03/2016;  /  /    
JNT_D03;JOINT TORIQUE NS MOULE KALREZ 9100 UP-74 SH-I;BAT 41R02A1;3;pieces detachees;Gravure;STS;206246;STS HRM1;JAMES;A001005693;0;1;25/03/2016;  /  /    
JNT_D04;JOINT 9100UP K#351.2X4 MM;BAT 41R02A1;2;pieces detachees;Gravure;STS;206240;STS HRM1;JAMES;0403B999F035;0;1;25/03/2016;  /  /    
JNT_D05;JOINT 9100UP K#11.102X.157 MM;BAT 41R02A1;2;pieces detachees;Gravure;STS;206239;STS HRM1;DUPONT;S7-676;0;1;04/04/2016;  /  /    
JNT_D07;JOINT 9100UP K#10X4 MM;BAT 41R02A1;0;pieces detachees;Gravure;STS;206241;STS HRM1;JAMES;0403B999F036;0;1;25/03/2016;  /  /    
JNT_D09;JOINT VITON O-RING 3.53X221.84 (PLATEN/BELLOWS));BAT 41A04F2;3;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;PJ3690V;0;0;18/06/2012;  /  /    
JNT_D10;JOINT VITON O-RING 2.62X9.69;BAT 41A04F2;2;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;ND;0;0;18/06/2012;  /  /    
JNT_D11;JOINT VITON O-RING 3.53X9.62;BAT 41A04F2;2;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;ND;0;0;18/06/2012;  /  /    
JNT_D12;JOINT VITON O-RING 3.53X7.52;BAT 41A04F2;4;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;PJ3030V;0;0;18/06/2012;  /  /    
JNT_D13;JOINT VITON O-RING 2.62X13.94 (PYROMETER WINDOWS);BAT 41A04F2;10;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;PJ2130V;0;0;18/06/2012;  /  /    
JNT_D14;JOINT VITON O-RING 3.53X4.34 (EDGE TC/PLATEN);BAT 41A04F2;1;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;PJ3010V;0;0;18/06/2012;  /  /    
JNT_D15;JOINT VITON O-RING 3.53X291.69;BAT 41A04F2;1;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;ND;0;0;18/06/2012;  /  /    
JNT_D16;JOINT VITON 3.53X278.99 (BELLOWS/CHAMBER FLANGE);BAT 41A04F2;1;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;PJ3760V;0;0;13/06/2012;  /  /    
JNT_D19;JOINT VITON O-RING 5.33X329.57;BAT 41A04F2;1;pieces detachees;TTH / Chimie;QUALIFLOW;;JIPELEC2;JIPELEC;ND;0;0;15/12/2011;  /  /    
JNT_D24;JOINT CHERRAZ;BAT 41S08D3;1;pieces detachees;Gravure;ULTRATECH;94-60035;MATRIX 200A;;;0;0;12/12/2011;  /  /    
JNT_F02;O-Ring Bleu 7.484ID x 0.139;BAT 41R03C1;4;pieces detachees;Gravure;LAM RESEARCH;734-092561-264;LAM (Tous modèles);;;0;0;17/09/2012;  /  /    
JNT_F03;JOINT TORIQUE BLEU 1,109 ID X ,139 CS;BAT 41R03C1;5;pieces detachees;Gravure;LAM RESEARCH;734-092561-216;LAM (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_F04;JOINT TORIQUE BLEU 1,421 ID X,139 C/S FSI;BAT 41R03C1;1;pieces detachees;Gravure;LAM RESEARCH;734-092561-221;LAM (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_F06;O-Ring 8.234ID x 0.139 (ESC) ;BAT 41R03C1;4;pieces detachees;Gravure;LAM RESEARCH;734-092561-267;LAM (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_F07;JOINT TORIQUE BLEU ,139 DIA C/S,FSI;BAT 41R03C1;1;pieces detachees;Gravure;LAM RESEARCH;734-092561-266;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F08;JOINT TORIQUE BLEU 6,484 ID X ,139 ESC;BAT 41R03C1;4;pieces detachees;Gravure;LAM RESEARCH;734-092561-260;LAM (Tous modèles);;;0;1;24/07/2012;  /  /    
JNT_F09;JOINT TORIQUE BLEU ,139 DIA C/S,FSI ECS;BAT 41R03C1;1;pieces detachees;Gravure;LAM RESEARCH;734-092561-250;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F10;JOINT TORIQUE BLEU 3,859 ID X ,139 C/S ESC;BAT 41R03C1;3;pieces detachees;Gravure;LAM RESEARCH;734-092561-241;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F11;O-Ring Bleu 2.609ID x 0.139 (ESC) ;BAT 41R03C1;9;pieces detachees;Gravure;LAM RESEARCH;734-092561-231;LAM (Tous modèles);;;1;1;23/06/2014;  /  /    
JNT_F12;JOINT TORIQUE BLEU 0,859 ID X ,139 C/S ESC;BAT 41R03C1;8;pieces detachees;Gravure;LAM RESEARCH;734-092561-212;LAM (Tous modèles);;;1;1;20/06/2016;  /  /    
JNT_F13;JOINT TORIQUE BLEU 3,737 ID X ,103 C/S,FSI;BAT 41R03C1;2;pieces detachees;Gravure;LAM RESEARCH;734-092560-154;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F14;JOINT TORIQUE BLEU 6,237 ID X ,103;BAT 41R03C1;2;pieces detachees;Gravure;LAM RESEARCH;734-092560-164;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F15;JOINT TORIQUE BLEU,103 DIA C/S;BAT 41R03C1;4;pieces detachees;Gravure;LAM RESEARCH;734-092561-130;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F16;JOINT TORIQUE BLEU ,070 DIA C/S (JOINT DESSOU;BAT 41R03C1;10;pieces detachees;Gravure;LAM RESEARCH;734-092559-010;LAM (Tous modèles);;;0;1;23/06/2014;  /  /    
JNT_F17;JOINT TORIQUE BLEU ,070 DIA C/S FSI (JOINT DE;BAT 41R03C1;1;pieces detachees;Gravure;LAM RESEARCH;734-092559-013;LAM (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_F18;JOINT TORIQUE BLEU ,070 DIA C/S (JOINTS 4 PIN ;BAT 41R03C1;3;pieces detachees;Gravure;LAM RESEARCH;734-092559-008;LAM (Tous modèles);;;2;2;27/12/2010;  /  /    
JNT_F19;JOINT TORIQUE BLEU 1-3/16 ID X1/8 C/S;BAT 41R03C1;1;pieces detachees;Gravure;LAM RESEARCH;734-092358-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F20;JOINT TORIQUE BLEU 1/2 ID X 3/16 C/S (DSQ JOI;BAT 41R03C1;10;pieces detachees;Gravure;LAM RESEARCH;734-092041-001;LAM (Tous modèles);;;0;1;29/03/2017;  /  /    
JNT_F21;JOINT TORIQUE BLEU 8 1/2 X 3/32 C/S FSI;BAT 41R03C1;4;pieces detachees;Gravure;LAM RESEARCH;734-092040-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F22;JOINT TORIQUE BLEU 3/41 ID X 3/32 C/SFSI;BAT 41R03C1;3;pieces detachees;Gravure;LAM RESEARCH;734-092039-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F23;JOINT TORIQUE BLEU 10 1/2 ID X 1/8 C/S;BAT 41R03C1;2;pieces detachees;Gravure;LAM RESEARCH;734-092038-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F24;JOINT TORIQUE BLEU 16,955 ID X ,139;BAT 41R03C1;6;pieces detachees;Gravure;LAM RESEARCH;734-091995-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F25;JOINT TORIQUE BLEU 1/22 ID X 1/8 C/S (JOINT D;BAT 41R03C1;18;pieces detachees;Gravure;LAM RESEARCH;734-091994-001;LAM (Tous modèles);;;0;1;06/12/2013;  /  /    
JNT_F26;JOINT TORIQUE BLEU 5,0 OD X 3/32 C/S;BAT 41R03C1;8;pieces detachees;Gravure;LAM RESEARCH;734-091993-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F27;JOINT TORIQUE NOIR;BAT 41R03C1;1;pieces detachees;Gravure;LAM RESEARCH;734-009910-001;LAM (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_F28;JOINT TORIQUE NOIR;BAT 41R03C1;6;pieces detachees;Gravure;LAM RESEARCH;734-009909-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F29;O-RING NOIR;BAT 41R03C1;1;pieces detachees;Gravure;LAM RESEARCH;734-009869-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F30;JOINT TORIQUE NOIR 1/4 id 1/8 c/s VITON;BAT 41R03C1;6;pieces detachees;Gravure;LAM RESEARCH;734-009867-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F31;O-Ring 4.987ID x 0.103 (Quartz Side Window) ;BAT 41R03C1;13;pieces detachees;Gravure;LAM RESEARCH;734-009250-001;LAM (Tous modèles);;;2;2;27/12/2010;  /  /    
JNT_F32;O-RING NOIR 0,739 ID X ,070 C/S (JOINT AXE DE ;BAT 41R03C1;11;pieces detachees;Gravure;LAM RESEARCH;734-009013-001;LAM (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_F33;JOINT TORIQUE NOIR 6,487 ID X ,139 C/S VI;BAT 41R03C1;8;pieces detachees;Gravure;LAM RESEARCH;734-008863-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F34;JOINT TORIQUE NOIR 2,3609 ID X ,139 C/S;BAT 41R03C1;12;pieces detachees;Gravure;LAM RESEARCH;734-008862-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F35;O-RING NOIR 1/4 ID X 1/16 C/S;BAT 41R03C1;7;pieces detachees;Gravure;LAM RESEARCH;734-009767-001;LAM (Tous modèles);;;0;0;12/12/2012;  /  /    
JNT_F36;O-RING NOIR 10,171 ID X ,139 C/S (JOINT SHAPE;BAT 41R03C1;17;pieces detachees;Gravure;LAM RESEARCH;734-008835-001;LAM (Tous modèles);;;0;1;10/01/2013;  /  /    
JNT_F37;JOINT TORIQUE NOIR 3,875 ID X ,125 C/S;BAT 41R03C1;6;pieces detachees;Gravure;LAM RESEARCH;734-008822-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F38;O-Ring 7.734ID x 0.139 (PLATE WINDOW MANIFOLD) ;BAT 41R03C1;9;pieces detachees;Gravure;LAM RESEARCH;734-008793-001;LAM (Tous modèles);;;1;1;16/09/2011;  /  /    
JNT_F39;JOINT TORIQUE NOIR 9,75 ID X 1/8 C/S;BAT 41R03C1;4;pieces detachees;Gravure;LAM RESEARCH;734-008722-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F39A;NW40 C/RING TRAPPED PTFE;BAT 41X07P1;2;pieces detachees;Depot;AMAT;*;AAA - Non définie;BOC;C10516494;0;0;27/12/2010;  /  /    
JNT_F40;QUAD Ring 0.924ID x 0.103 (QUARTZ RING);BAT 41R03C1;17;pieces detachees;Gravure;LAM RESEARCH;734-008179-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F41;JOINT TORIQUE NOIR 12,00 ID X ,125 C/S (DESSO;BAT 41R03C1;14;pieces detachees;Gravure;LAM RESEARCH;734-008123-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F42;O-RING NOIR 17 ID X ,125 C/S (COVER XLL, ELL);BAT 41R03C1;5;pieces detachees;Gravure;LAM RESEARCH;734-007744-001;LAM (Tous modèles);;;0;2;27/12/2010;  /  /    
JNT_F44;JOINT TORIQUE NOIR ,375 ID ,094 C/S;BAT 41R03C1;5;pieces detachees;Gravure;LAM RESEARCH;734-007742-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F45;JOINT TORIQUE NOIR 2 1/4 ID X 1/16 C/S (LOWER;BAT 41R03C1;14;pieces detachees;Gravure;LAM RESEARCH;734-007743-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F46;O-RING NOIR 5,237 ID X ,103 C/S;BAT 41R03C1;17;pieces detachees;Gravure;LAM RESEARCH;734-007461-001;LAM (Tous modèles);;;0;1;10/02/2012;  /  /    
JNT_F47;O-RING NOIR 6,987 ID X ,103 C/S  INNER DOOR;BAT 41R03C1;6;pieces detachees;Gravure;LAM RESEARCH;734-007460-001;LAM (Tous modèles);;;0;0;14/11/2013;  /  /    
JNT_F48;O-RING NOIR 18,00 ID X 1/8 C/S;BAT 41R03C1;4;pieces detachees;Gravure;LAM RESEARCH;734-007412-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F49;QUAD Ring 5/8ID x 1/16 ;BAT 41R03C1;5;pieces detachees;Gravure;LAM RESEARCH;734-007369-001;LAM (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_F50;O-Ring 13.984ID x 0.139 (CHAMBRE);BAT 41R03C1;17;pieces detachees;Gravure;LAM RESEARCH;734-007359-001;LAM (Tous modèles);;;0;0;24/06/2013;  /  /    
JNT_F51;O-RING EXTERIEUR GAS RING 12,984 ID X ,139 C/S;BAT 41R03C1;14;pieces detachees;Gravure;LAM RESEARCH;734-007358-001;LAM (Tous modèles);;;1;1;29/03/2017;  /  /    
JNT_F52;JOINT TORIQUE NOIR 8,5 ID X ,125 C/S (ENTRE L;BAT 41R03C1;24;pieces detachees;Gravure;LAM RESEARCH;734-007356-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F53;O-Ring 11/16ID x 1/16 (HARMONIC DRIVE) ;BAT 41R03C1;27;pieces detachees;Gravure;LAM RESEARCH;734-007335-001;LAM (Tous modèles);;;2;2;27/12/2010;  /  /    
JNT_F54;JOINT TORIQUE NOIR 3 ID X 3/32 C/S VITON (JOI;BAT 41R03C1;16;pieces detachees;Gravure;LAM RESEARCH;734-007334-001;LAM (Tous modèles);;;0;2;27/12/2010;  /  /    
JNT_F55;JOINT TORIQUE NOIR 1,799 ID X ,103 C/S (VANNE ;BAT 41R03C1;20;pieces detachees;Gravure;LAM RESEARCH;734-007333-001;LAM (Tous modèles);;;1;1;27/12/2010;  /  /    
JNT_F56;JOINT TORIQUE NOIR 11,5 X 3/16 C/S;BAT 41R03C1;10;pieces detachees;Gravure;LAM RESEARCH;734-007328-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F57;O-Ring 7/8ID x 1/8 (ESC) ;BAT 41R03C1;13;pieces detachees;Gravure;LAM RESEARCH;734-007314-001;LAM (Tous modèles);;;1;1;27/12/2010;  /  /    
JNT_F58;JOINT TORIQUE NOIR 9-1/7 ID X 1/8 C/S;BAT 41R03C1;7;pieces detachees;Gravure;LAM RESEARCH;734-007292-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F59;JOINT TORIQUE NOIR 1/4 ID X 1/16 C/S;BAT 41R03C1;11;pieces detachees;Gravure;LAM RESEARCH;734-006304-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
JNT_F60;JOINT TORIQUE NOIR 7/16 ID X ,103 (JOINT FILT;BAT 41R03C1;4;pieces detachees;Gravure;LAM RESEARCH;734-005271-001;LAM (Tous modèles);;;0;2;27/12/2010;  /  /    
JNT_F61;JOINT TORIQUE NOIR;BAT 41R03C1;2;pieces detachees;Gravure;LAM RESEARCH;734-003091-001;LAM (Tous modèles);;;0;0;27/12/2010;  /  /    
JNT_F62;O-Ring 8.734ID x 0.139 (SIDE WINDOW);BAT 41R03C1;20;pieces detachees;Gravure;LAM RESEARCH;734-001849-001;LAM (Tous modèles);;;2;2;14/10/2013;  /  /    
JNT_F63;JOINT TORIQUE NOIR ,12 ID X ,06 C/S (ORING VI;BAT 41R03C1;5;pieces detachees;Gravure;LAM RESEARCH;734-000980-001;LAM (Tous modèles);;;0;1;27/12/2010;  /  /    
